,Centre_of_Interval,Mean_Correlation
767,2007-04-02,0.15638256634057288
768,2007-04-10,0.2644071685920637
769,2007-04-17,0.15964657153023606
770,2007-04-24,0.2075372002672909
771,2007-05-01,0.3263769981174585
772,2007-05-08,0.46477375972604906
773,2007-05-15,0.24001307829403964
774,2007-05-22,0.3219277196320277
775,2007-05-30,0.06016251108336722
776,2007-06-06,0.6673531597585521
777,2007-06-13,0.5602966474976072
778,2007-06-20,0.42851738554940366
779,2007-06-27,0.2283602369645396
780,2007-07-05,0.22727610324904476
781,2007-07-12,0.5625789661641972
782,2007-07-19,0.27947667957348343
783,2007-07-26,0.5911711912717228
784,2007-08-02,0.6415048858100644
785,2007-08-09,0.38414840895722013
786,2007-08-16,0.549360298265406
787,2007-08-23,0.417858279501923
788,2007-08-30,0.7744617344748258
789,2007-09-07,0.6071058564013958
790,2007-09-14,0.608972342174121
791,2007-09-21,0.2567675505107625
792,2007-09-28,0.29924950780285525
793,2007-10-05,0.30742761031835003
794,2007-10-12,0.17888348341237315
795,2007-10-19,0.5140816522740728
796,2007-10-26,0.11486192118067251
797,2007-11-02,0.5631944107556558
798,2007-11-09,0.5985203417919173
799,2007-11-16,0.2568546771623909
800,2007-11-26,0.7161608211533931
801,2007-12-03,0.275673678848929
802,2007-12-10,0.6159490357738808
803,2007-12-17,0.392706921068344
804,2007-12-24,0.5351815631923836
805,2008-01-02,0.4026311772815491
806,2008-01-09,0.4092530683105863
807,2008-01-16,0.460654310552046
808,2008-01-24,0.3206478425246028
809,2008-01-31,0.29635935564338023
810,2008-02-07,0.5130243824560968
811,2008-02-14,0.3386993640052751
812,2008-02-22,0.4651175100218241
813,2008-02-29,0.4071829896029912
814,2008-03-07,0.699105947026408
815,2008-03-14,0.6391436239605479
816,2008-03-24,0.4415989795700579
817,2008-03-31,0.5942679137621588
818,2008-04-07,0.11620022095242187
819,2008-04-14,0.5004210785477157
820,2008-04-21,0.29448352819509094
821,2008-04-28,0.10701975127107091
822,2008-05-05,0.42630802768924714
823,2008-05-12,0.2539793795508121
824,2008-05-19,0.3480921480383688
825,2008-05-27,0.36060840267301353
826,2008-06-03,0.3958432058477406
827,2008-06-10,0.5336629162014438
828,2008-06-17,0.3721690313048653
829,2008-06-24,0.466112081780707
830,2008-07-01,0.20508395774722551
831,2008-07-09,0.35150428215919716
832,2008-07-16,0.21949621190901875
833,2008-07-23,0.24260226743069155
834,2008-07-30,0.4349883652953861
835,2008-08-06,0.5087328731191163
836,2008-08-13,0.18190557794880377
837,2008-08-20,0.3823728985550572
838,2008-08-27,0.6112922893849699
839,2008-09-04,0.4841284101051908
840,2008-09-11,0.5915415493909089
841,2008-09-18,0.678892380402512
842,2008-09-25,0.7649638618766795
843,2008-10-02,0.5863293126013183
844,2008-10-09,0.7331034568795138
845,2008-10-16,0.6878080599227014
846,2008-10-23,0.2722025154665487
847,2008-10-30,0.5868297708058731
848,2008-11-06,0.7415415420879309
849,2008-11-13,0.8155859397888672
850,2008-11-20,0.7568451639480354
851,2008-11-28,0.7726487589325673
852,2008-12-05,0.5179158124535118
853,2008-12-12,0.62731427177098
854,2008-12-19,0.11175015984666173
855,2008-12-29,0.4258118446532253
856,2009-01-06,0.5242827153792171
857,2009-01-13,0.39404182516567066
858,2009-01-21,0.6240529304925029
859,2009-01-28,0.5579947627710007
860,2009-02-04,0.2765831294473135
861,2009-02-11,0.6037073261299092
862,2009-02-19,0.3998185459845713
863,2009-02-26,0.6465786422971597
864,2009-03-05,0.519328600020097
865,2009-03-12,0.5036460520030861
866,2009-03-19,0.6756455871089164
867,2009-03-26,0.6002248291635808
868,2009-04-02,0.3394373526206808
869,2009-04-09,0.5492724484877507
870,2009-04-17,0.5650044093658689
871,2009-04-24,0.1359365295475811
872,2009-05-01,0.2648428004868955
873,2009-05-08,0.3076095597079829
874,2009-05-15,0.5889275433113488
875,2009-05-22,0.5820751419608149
876,2009-06-01,0.42479951627156454
877,2009-06-08,0.10372712622363335
878,2009-06-15,0.41892903841336393
879,2009-06-22,0.43451915496877536
880,2009-06-29,0.44994342069353593
881,2009-07-07,0.5231566309978062
882,2009-07-14,0.48136587325154384
883,2009-07-21,0.329398795479161
884,2009-07-28,0.15867224898720564
885,2009-08-04,0.27060386572306433
886,2009-08-11,0.3432852426923407
887,2009-08-18,0.5836053675066493
888,2009-08-25,0.3871022352413408
889,2009-09-01,0.45680734709631543
890,2009-09-09,0.15602292312603028
891,2009-09-16,0.18954352619610534
892,2009-09-23,0.16864645449130924
893,2009-09-30,0.605352231134314
894,2009-10-07,0.1897877656165784
895,2009-10-14,0.28738344766445867
896,2009-10-21,0.4390219306785245
897,2009-10-28,0.6605146726686072
898,2009-11-04,0.3046164259963707
899,2009-11-11,0.614513987053883
900,2009-11-18,0.5403937332896395
901,2009-11-25,0.5796623901060565
902,2009-12-03,0.37149692952063174
903,2009-12-10,0.2936399564177925
904,2009-12-17,0.43931702299445446
905,2009-12-24,0.11241945274229827
906,2010-01-04,0.4091965224192991
907,2010-01-11,0.21199660774532839
908,2010-01-19,0.5096454045323797
909,2010-01-26,0.37055087752535937
910,2010-02-02,0.7138030304751173
911,2010-02-09,0.4274631321469973
912,2010-02-17,0.3961873433632679
913,2010-02-24,0.42682974855638217
914,2010-03-03,0.3225750461614544
915,2010-03-10,0.06247169439366511
916,2010-03-17,0.2535357104273432
917,2010-03-24,0.3010287436272986
918,2010-03-31,0.3182818862587272
919,2010-04-08,0.20819644681469876
920,2010-04-15,0.40435965609283486
921,2010-04-22,0.19930371062120164
922,2010-04-29,0.6286184121611023
923,2010-05-06,0.8503614466968225
924,2010-05-13,0.6150700537628
925,2010-05-20,0.7530710727972095
926,2010-05-27,0.7573994354180029
927,2010-06-04,0.8318526236894763
928,2010-06-11,0.7106294856714237
929,2010-06-18,0.4346906065949917
930,2010-06-25,0.6103433187166496
931,2010-07-02,0.7136391200413224
932,2010-07-12,0.32691449578032533
933,2010-07-19,0.6836974290058854
934,2010-07-26,0.5062374291484791
935,2010-08-02,0.5201402737471617
936,2010-08-09,0.640339868784814
937,2010-08-16,0.3936387202962126
938,2010-08-23,0.45909534191129425
939,2010-08-30,0.8278858438700575
940,2010-09-07,0.47823148311538305
941,2010-09-14,0.20577102617146117
942,2010-09-21,0.4722058646950866
943,2010-09-28,0.6014749025147254
944,2010-10-05,0.568873007960855
945,2010-10-12,0.20657910512468225
946,2010-10-19,0.4360040837859052
947,2010-10-26,0.06420863752646662
948,2010-11-02,0.323526210737947
949,2010-11-09,0.17589029409032433
950,2010-11-16,0.6052483433363052
951,2010-11-23,0.6399240396840793
952,2010-12-01,0.5757246072740001
953,2010-12-08,0.10737049116161516
954,2010-12-15,0.20969352979258685
955,2010-12-22,0.11196343553293621
956,2010-12-30,0.23684900005374268
957,2011-01-06,0.06582326515348584
958,2011-01-13,0.11783257710516619
959,2011-01-21,0.2215026779559949
960,2011-01-28,0.5183438939723738
961,2011-02-04,0.11126933473961596
962,2011-02-11,0.09832353258781892
963,2011-02-18,0.4662754945583115
964,2011-02-28,0.4924615817764342
965,2011-03-07,0.5837816365429823
966,2011-03-14,0.5333043019664279
967,2011-03-21,0.3552626476670185
968,2011-03-28,0.2712518351167141
969,2011-04-04,0.089684061439841
970,2011-04-11,0.08654459566215049
971,2011-04-18,0.47611557916595393
972,2011-04-26,0.17181969837010763
973,2011-05-03,0.06837293421934645
974,2011-05-10,0.3963550702611235
975,2011-05-17,0.2810309343172459
976,2011-05-24,0.35665639971355806
977,2011-06-01,0.6914220048262572
978,2011-06-08,0.4647154886608756
979,2011-06-15,0.6116449181648732
980,2011-06-22,0.49343948149060185
981,2011-06-29,0.14327521648919328
982,2011-07-07,0.6334819981574619
983,2011-07-14,0.3536202371256178
984,2011-07-21,0.4493921202918769
985,2011-07-28,0.24472181024685274
986,2011-08-04,0.8520683694063147
987,2011-08-11,0.8515445951303012
988,2011-08-18,0.7251778857326767
989,2011-08-25,0.75358424314998
990,2011-09-01,0.6356882392649066
991,2011-09-09,0.7967334060150582
992,2011-09-16,0.5328975547215199
993,2011-09-23,0.7499848083089093
994,2011-09-30,0.7418976180899862
995,2011-10-07,0.5987738159644884
996,2011-10-14,0.6213076118814844
997,2011-10-21,0.6357380723256597
998,2011-10-28,0.7001274051542382
999,2011-11-04,0.43637498230301164
1000,2011-11-11,0.8498196125465349
1001,2011-11-18,0.42076447051032057
1002,2011-11-28,0.8250069268573028
1003,2011-12-05,0.23356527334309451
1004,2011-12-12,0.7075498387535435
1005,2011-12-19,0.6543956336508592
1006,2011-12-27,0.6204981589451813
1007,2012-01-04,0.22805889208683358
1008,2012-01-11,0.2260195477680138
1009,2012-01-19,0.1511020241956879
1010,2012-01-26,0.1906629098099433
1011,2012-02-02,0.3433908923300315
1012,2012-02-09,0.2824357933567752
1013,2012-02-16,0.2925346749295545
1014,2012-02-24,0.08666425316761907
1015,2012-03-02,0.39493149403973005
1016,2012-03-09,0.2668588635366533
1017,2012-03-16,0.18699137905388297
1018,2012-03-23,0.4860311454409422
1019,2012-03-30,0.2983775701937345
1020,2012-04-09,0.6073264970959844
1021,2012-04-16,0.5711056599870535
1022,2012-04-23,0.39111637804856386
1023,2012-04-30,0.21106195878170847
1024,2012-05-07,0.27626284722172906
1025,2012-05-14,0.2833836485679939
1026,2012-05-21,0.5462585204638895
1027,2012-05-29,0.5615914094844832
1028,2012-06-05,0.7197235617623476
1029,2012-06-12,0.6589772361235875
1030,2012-06-19,0.6547687630740371
1031,2012-06-26,0.5133093207740119
1032,2012-07-03,0.553159355230971
1033,2012-07-11,0.4804078044992289
1034,2012-07-18,0.32467016316791975
1035,2012-07-25,0.5848961869254095
1036,2012-08-01,0.502141780331104
1037,2012-08-08,0.08492244271609962
1038,2012-08-15,0.20089924717793403
1039,2012-08-22,0.3425671746849364
1040,2012-08-29,0.2826889536555748
1041,2012-09-06,0.5123970349126385
1042,2012-09-13,0.33527555494433986
1043,2012-09-20,0.02373630833922738
1044,2012-09-27,0.3612448699981857
1045,2012-10-04,0.20253465425140324
1046,2012-10-11,0.38463292269706745
1047,2012-10-18,0.4659980119572701
1048,2012-10-25,0.2809679666040744
1049,2012-11-05,0.617639142410173
1050,2012-11-12,0.38513544740881517
1051,2012-11-19,0.3558857019539357
1052,2012-11-27,0.3915995254635567
1053,2012-12-04,0.1664974171291725
1054,2012-12-11,0.19025801465498904
1055,2012-12-18,0.4658313762916283
1056,2012-12-26,0.3056979849535786
