,Centre_of_Interval,Mean_Correlation
1329,1997-05-05,0.22046900346449017
1330,1997-05-06,0.22117935070880768
1331,1997-05-07,0.22708530858616585
1332,1997-05-08,0.2238107926556275
1333,1997-05-09,0.22346817932666285
1334,1997-05-12,0.1847252923574102
1335,1997-05-13,0.19217235949977365
1336,1997-05-14,0.1891700160730591
1337,1997-05-15,0.19224510198078834
1338,1997-05-16,0.19341872977300334
1339,1997-05-19,0.1949701412189313
1340,1997-05-20,0.18809850013713553
1341,1997-05-21,0.1869582246787066
1342,1997-05-22,0.2101278495485622
1343,1997-05-23,0.21483894046835555
1344,1997-05-27,0.21077120182859677
1345,1997-05-28,0.21578190226042632
1346,1997-05-29,0.19443453466650826
1347,1997-05-30,0.19207065916043858
1348,1997-06-02,0.19127060455726394
1349,1997-06-03,0.17306034787719604
1350,1997-06-04,0.15514877574729313
1351,1997-06-05,0.15688851640065107
1352,1997-06-06,0.1435760174801011
1353,1997-06-09,0.1514803746039396
1354,1997-06-10,0.15237576747761616
1355,1997-06-11,0.1472771464658681
1356,1997-06-12,0.14378530039576065
1357,1997-06-13,0.143819010043198
1358,1997-06-16,0.1450310411558047
1359,1997-06-17,0.13976524220444964
1360,1997-06-18,0.14975527284091572
1361,1997-06-19,0.15302531332986472
1362,1997-06-20,0.16732720574735904
1363,1997-06-23,0.16385327792368312
1364,1997-06-24,0.158201395256576
1365,1997-06-25,0.1580888892144451
1366,1997-06-26,0.15642320099391163
1367,1997-06-27,0.15463391278464544
1368,1997-06-30,0.15738017781983324
1369,1997-07-01,0.15707211024708945
1370,1997-07-02,0.16025996171889714
1371,1997-07-03,0.15672253925425442
1372,1997-07-07,0.1555161719618387
1373,1997-07-08,0.1509748785241629
1374,1997-07-09,0.1571987007420623
1375,1997-07-10,0.18110998428093672
1376,1997-07-11,0.18009586818783171
1377,1997-07-14,0.1767460563079461
1378,1997-07-15,0.17492768581376744
1379,1997-07-16,0.17455108316375575
1380,1997-07-17,0.19374231223523247
1381,1997-07-18,0.19396599523825336
1382,1997-07-21,0.19780084330782732
1383,1997-07-22,0.20275062307222586
1384,1997-07-23,0.19576794958080737
1385,1997-07-24,0.19011424444452085
1386,1997-07-25,0.18780871733775703
1387,1997-07-28,0.1871480740306556
1388,1997-07-29,0.1857492891378596
1389,1997-07-30,0.19123485437863658
1390,1997-07-31,0.19283414511466
1391,1997-08-01,0.21194429373705997
1392,1997-08-04,0.20881257504272774
1393,1997-08-05,0.2076916661825896
1394,1997-08-06,0.20791872060257582
1395,1997-08-07,0.20313789785902397
1396,1997-08-08,0.20252936622437825
1397,1997-08-11,0.2092757156144397
1398,1997-08-12,0.21304977816423626
1399,1997-08-13,0.22354065899755138
1400,1997-08-14,0.22199173160786823
1401,1997-08-15,0.2461349218501399
1402,1997-08-18,0.24021051300406135
1403,1997-08-19,0.23903779307865777
1404,1997-08-20,0.22528132268157097
1405,1997-08-21,0.2278564615166891
1406,1997-08-22,0.23148204601301753
1407,1997-08-25,0.23255949718481098
1408,1997-08-26,0.23634988395787493
1409,1997-08-27,0.23675078271372835
1410,1997-08-28,0.23274394107293936
1411,1997-08-29,0.2339984064000124
1412,1997-09-02,0.23436722235132304
1413,1997-09-03,0.23474537645113858
1414,1997-09-04,0.23554518952243353
1415,1997-09-05,0.23392105115610462
1416,1997-09-08,0.23232589285565172
1417,1997-09-09,0.21607460228542266
1418,1997-09-10,0.21852480683255837
1419,1997-09-11,0.2159067918492894
1420,1997-09-12,0.21773247902004733
1421,1997-09-15,0.21805404879619059
1422,1997-09-16,0.19573019954013435
1423,1997-09-17,0.2020663783961939
1424,1997-09-18,0.20767011918973677
1425,1997-09-19,0.2071743695742473
1426,1997-09-22,0.2069701753733022
1427,1997-09-23,0.20543873508754187
1428,1997-09-24,0.22834513640034157
1429,1997-09-25,0.22912328966316814
1430,1997-09-26,0.3918138560760197
1431,1997-09-29,0.40131610475217383
1432,1997-09-30,0.39539550522332156
1433,1997-10-01,0.38468146965917477
1434,1997-10-02,0.3865642258321031
1435,1997-10-03,0.4014032659970961
1436,1997-10-06,0.3993031030355373
1437,1997-10-07,0.3986006083167634
1438,1997-10-08,0.39664719324861847
1439,1997-10-09,0.3991920567193907
1440,1997-10-10,0.3983660565325431
1441,1997-10-13,0.39171228779887
1442,1997-10-14,0.3955765824167998
1443,1997-10-15,0.38057645893446956
1444,1997-10-16,0.38262497969319276
1445,1997-10-17,0.39339802344609814
1446,1997-10-20,0.3937530678874999
1447,1997-10-21,0.3935350946928461
1448,1997-10-22,0.39914612872972166
1449,1997-10-23,0.39882004190679715
1450,1997-10-24,0.40416175852449465
1451,1997-10-27,0.4033079762621136
1452,1997-10-28,0.4026250514816578
1453,1997-10-29,0.4043291060853093
1454,1997-10-30,0.40715115810206604
1455,1997-10-31,0.40466026538114436
1456,1997-11-03,0.40372794341062457
1457,1997-11-04,0.4012583946060692
1458,1997-11-05,0.4015953627416456
1459,1997-11-06,0.40030457555269156
1460,1997-11-07,0.39997710333819686
1461,1997-11-10,0.39912286096908883
1462,1997-11-11,0.40266192198458955
1463,1997-11-12,0.39962569376713303
1464,1997-11-13,0.3994225609560583
1465,1997-11-14,0.3953374454676172
1466,1997-11-17,0.38788453135031814
1467,1997-11-18,0.3852636046350178
1468,1997-11-19,0.37959241919954045
1469,1997-11-20,0.3796658856375164
1470,1997-11-21,0.3707744852308767
1471,1997-11-24,0.3717056460236921
1472,1997-11-25,0.25152717042623673
1473,1997-11-26,0.22937011270541577
1474,1997-11-28,0.24695929438532496
1475,1997-12-01,0.23916062214378936
1476,1997-12-02,0.23518661019311132
1477,1997-12-03,0.21252098724256685
1478,1997-12-04,0.21744499313628723
1479,1997-12-05,0.21719882213078073
1480,1997-12-08,0.2185268777190803
1481,1997-12-09,0.25272898787628356
1482,1997-12-10,0.25221613843139096
1483,1997-12-11,0.2531569387990852
1484,1997-12-12,0.2430420697208443
1485,1997-12-15,0.24348207787306592
1486,1997-12-16,0.24354080018380367
1487,1997-12-17,0.235105530009505
1488,1997-12-18,0.23109174208621835
1489,1997-12-19,0.23276318565352525
1490,1997-12-22,0.22378371841850817
1491,1997-12-23,0.22276519180284945
1492,1997-12-24,0.21339989181758584
1493,1997-12-26,0.21253456523583
1494,1997-12-29,0.2142021256742083
1495,1997-12-30,0.21266326703609864
1496,1997-12-31,0.2191601585787138
1497,1998-01-02,0.22127583050706576
1498,1998-01-05,0.22083521816689222
1499,1998-01-06,0.2218330546756552
1500,1998-01-07,0.2230272951834248
1501,1998-01-08,0.22245605666028853
1502,1998-01-09,0.22272589942238016
1503,1998-01-12,0.2205505976822261
1504,1998-01-13,0.21069928880267563
1505,1998-01-14,0.2144661415057464
1506,1998-01-15,0.21256981963948154
1507,1998-01-16,0.2156206241673204
1508,1998-01-20,0.2202794222712008
1509,1998-01-21,0.21641340128599573
1510,1998-01-22,0.21431102509267957
1511,1998-01-23,0.21931494280068897
1512,1998-01-26,0.2236879624470535
1513,1998-01-27,0.22062745782780524
1514,1998-01-28,0.21946010832322874
1515,1998-01-29,0.21037180478682194
1516,1998-01-30,0.19622579388916186
1517,1998-02-02,0.1971025712616735
1518,1998-02-03,0.201942598758278
1519,1998-02-04,0.214457644450477
1520,1998-02-05,0.2094291846835511
1521,1998-02-06,0.213004018481681
1522,1998-02-09,0.21117922673536776
1523,1998-02-10,0.1492345158689994
1524,1998-02-11,0.1503162381344994
1525,1998-02-12,0.15069879222828192
1526,1998-02-13,0.15075170945042587
1527,1998-02-17,0.14620512520586743
1528,1998-02-18,0.14322197661462138
1529,1998-02-19,0.13389085060285102
1530,1998-02-20,0.13024052537060943
1531,1998-02-23,0.12255788400788638
1532,1998-02-24,0.1159980981778485
1533,1998-02-25,0.11647174288712722
1534,1998-02-26,0.12390507867700704
1535,1998-02-27,0.1272514829789072
1536,1998-03-02,0.12886349687741772
1537,1998-03-03,0.12479086765291889
1538,1998-03-04,0.10650463584660064
1539,1998-03-05,0.10667596816878211
1540,1998-03-06,0.10979376585954574
1541,1998-03-09,0.11940094880903418
1542,1998-03-10,0.1210992727714133
1543,1998-03-11,0.12264602546108323
1544,1998-03-12,0.11983604341801181
1545,1998-03-13,0.12259265260313987
1546,1998-03-16,0.12143494247010322
1547,1998-03-17,0.12739941002856586
1548,1998-03-18,0.133529139603992
1549,1998-03-19,0.1322377852783579
1550,1998-03-20,0.12871269334692162
1551,1998-03-23,0.1266029731458474
1552,1998-03-24,0.1367278482289998
1553,1998-03-25,0.14079279479846593
1554,1998-03-26,0.16197910050709804
1555,1998-03-27,0.15865714761191366
1556,1998-03-30,0.16277076027929777
1557,1998-03-31,0.17752443009176677
1558,1998-04-01,0.17637180474384406
1559,1998-04-02,0.17517349009262206
1560,1998-04-03,0.17294487640232026
1561,1998-04-06,0.16482319214392438
1562,1998-04-07,0.16933980817457453
1563,1998-04-08,0.16779103699743766
1564,1998-04-09,0.16821336246597438
1565,1998-04-13,0.16918715097320697
1566,1998-04-14,0.1691700820082025
1567,1998-04-15,0.16567045386346468
1568,1998-04-16,0.17029654867008287
1569,1998-04-17,0.1712533633700886
1570,1998-04-20,0.17184453461716584
1571,1998-04-21,0.17099065808704772
1572,1998-04-22,0.17368503402546084
1573,1998-04-23,0.1736560793724594
1574,1998-04-24,0.18593744244880991
1575,1998-04-27,0.18660141112408998
1576,1998-04-28,0.18945587354237722
1577,1998-04-29,0.18675462093188178
1578,1998-04-30,0.1780641215752115
1579,1998-05-01,0.17657655088299268
1580,1998-05-04,0.1734557849633936
1581,1998-05-05,0.17568383260579465
1582,1998-05-06,0.18531641272972052
1583,1998-05-07,0.18132307601319692
1584,1998-05-08,0.1801904573778293
1585,1998-05-11,0.17951768603861154
1586,1998-05-12,0.18870706594373426
1587,1998-05-13,0.18367419970681287
1588,1998-05-14,0.19860134537773422
1589,1998-05-15,0.19864588397271837
1590,1998-05-18,0.19795001207830398
1591,1998-05-19,0.19771660614775016
1592,1998-05-20,0.1980279551325498
1593,1998-05-21,0.20101718211330125
1594,1998-05-22,0.20202252699970097
1595,1998-05-26,0.20008809015254123
1596,1998-05-27,0.17812149488662993
1597,1998-05-28,0.18084156199349435
1598,1998-05-29,0.1766763378614331
1599,1998-06-01,0.1541550595573736
1600,1998-06-02,0.15920626634774682
1601,1998-06-03,0.16000414386524267
1602,1998-06-04,0.1606005450816163
1603,1998-06-05,0.15803406175429227
1604,1998-06-08,0.1554494531938725
1605,1998-06-09,0.15100637329692546
1606,1998-06-10,0.1492087212567381
1607,1998-06-11,0.14890478228012902
1608,1998-06-12,0.1521748367186248
1609,1998-06-15,0.14932319224293356
1610,1998-06-16,0.14697027439149596
1611,1998-06-17,0.14498262801139503
1612,1998-06-18,0.14485530980091138
1613,1998-06-19,0.15223808249155596
1614,1998-06-22,0.14956142788652652
1615,1998-06-23,0.16614351250868895
1616,1998-06-24,0.1556331676680557
1617,1998-06-25,0.15354880339364904
1618,1998-06-26,0.15762913131993972
1619,1998-06-29,0.15756645810179074
1620,1998-06-30,0.16710841052708927
1621,1998-07-01,0.18381981883088638
1622,1998-07-02,0.1807608732508551
1623,1998-07-06,0.21876705357594237
1624,1998-07-07,0.20927009321944728
1625,1998-07-08,0.20671097187737225
1626,1998-07-09,0.20736655897364653
1627,1998-07-10,0.20733886752289926
1628,1998-07-13,0.21079874814123364
1629,1998-07-14,0.22413751470759646
1630,1998-07-15,0.21548340254420936
1631,1998-07-16,0.21492867151625417
1632,1998-07-17,0.21628934936876965
1633,1998-07-20,0.22504159122285014
1634,1998-07-21,0.22392927978090746
1635,1998-07-22,0.22269751271068036
1636,1998-07-23,0.218868157096743
1637,1998-07-24,0.21565440894846907
1638,1998-07-27,0.21449680327682435
1639,1998-07-28,0.21652229148563829
1640,1998-07-29,0.25138349986565633
1641,1998-07-30,0.25121006734927076
1642,1998-07-31,0.30550337814566175
1643,1998-08-03,0.3171239431770955
1644,1998-08-04,0.3076239494683866
1645,1998-08-05,0.3016720964193537
1646,1998-08-06,0.2953394107137662
1647,1998-08-07,0.34446216381370315
1648,1998-08-10,0.34293709814917284
1649,1998-08-11,0.3436864010820375
1650,1998-08-12,0.35075704911876504
1651,1998-08-13,0.35881965135601573
1652,1998-08-14,0.3569811774223058
1653,1998-08-17,0.35673438766609133
1654,1998-08-18,0.36009450851398545
1655,1998-08-19,0.35886200607193675
1656,1998-08-20,0.3584806057092991
1657,1998-08-21,0.35236592525527455
1658,1998-08-24,0.3615462261803378
1659,1998-08-25,0.3639183210326057
1660,1998-08-26,0.35958302063686987
1661,1998-08-27,0.35765661129774584
1662,1998-08-28,0.3512378152712776
1663,1998-08-31,0.3478399703631641
1664,1998-09-01,0.35330946381181777
1665,1998-09-02,0.3435017165081213
1666,1998-09-03,0.33949409047494006
1667,1998-09-04,0.34003997007469794
1668,1998-09-08,0.3344910390002151
1669,1998-09-09,0.3318100750740379
1670,1998-09-10,0.3201980805585285
1671,1998-09-11,0.3107797667576181
1672,1998-09-14,0.30750212342820954
1673,1998-09-15,0.3062886502497829
1674,1998-09-16,0.32108437510386006
1675,1998-09-17,0.3125379929612345
1676,1998-09-18,0.3102308997435432
1677,1998-09-21,0.3060341244530704
1678,1998-09-22,0.30308371099009723
1679,1998-09-23,0.30067546051329247
1680,1998-09-24,0.30144436265643754
1681,1998-09-25,0.29810759522149166
1682,1998-09-28,0.2813578060972131
1683,1998-09-29,0.28052217208252916
1684,1998-09-30,0.24094122589002503
1685,1998-10-01,0.23700766843648027
1686,1998-10-02,0.24167026749193476
1687,1998-10-05,0.2411087940796576
1688,1998-10-06,0.242428491813787
1689,1998-10-07,0.2148084578003702
1690,1998-10-08,0.21077435472571443
1691,1998-10-09,0.20529760027497315
1692,1998-10-12,0.19993978402347584
1693,1998-10-13,0.19929567162560227
1694,1998-10-14,0.19996172934232181
1695,1998-10-15,0.20083433977364676
1696,1998-10-16,0.19063824460603498
1697,1998-10-19,0.19152207433944107
1698,1998-10-20,0.19213124420495956
1699,1998-10-21,0.1943769587801346
1700,1998-10-22,0.18267882519612957
1701,1998-10-23,0.1777706703538386
1702,1998-10-26,0.1798082066118997
1703,1998-10-27,0.1813967724283664
1704,1998-10-28,0.18369491894485782
1705,1998-10-29,0.1860977636706694
1706,1998-10-30,0.1640971478287107
1707,1998-11-02,0.15954379432791727
1708,1998-11-03,0.1661587854005707
1709,1998-11-04,0.1730286645688871
1710,1998-11-05,0.1727131854308649
1711,1998-11-06,0.1692186883924844
1712,1998-11-09,0.17319440216679743
1713,1998-11-10,0.18652429795893888
1714,1998-11-11,0.18871832814570383
1715,1998-11-12,0.19618477715221286
1716,1998-11-13,0.15472752888291214
1717,1998-11-16,0.15652233157223633
1718,1998-11-17,0.1612141764634993
1719,1998-11-18,0.16569081492406493
1720,1998-11-19,0.1675966596203156
1721,1998-11-20,0.16912362037988293
1722,1998-11-23,0.16942761394380032
1723,1998-11-24,0.17293961839613853
1724,1998-11-25,0.17415030811599427
1725,1998-11-27,0.17798535499592325
1726,1998-11-30,0.17386357478748565
1727,1998-12-01,0.16738673227532103
1728,1998-12-02,0.15689440968741294
1729,1998-12-03,0.1594019598760258
1730,1998-12-04,0.16505627619001356
1731,1998-12-07,0.16498148908987167
1732,1998-12-08,0.16317917747220928
1733,1998-12-09,0.1593439476718834
1734,1998-12-10,0.16928697258695524
1735,1998-12-11,0.1678692813395179
1736,1998-12-14,0.17813075590412555
1737,1998-12-15,0.18766285356802476
1738,1998-12-16,0.18690879546137015
1739,1998-12-17,0.18690832154768947
1740,1998-12-18,0.18764867362846774
1741,1998-12-21,0.18615910405777164
1742,1998-12-22,0.1841166378142207
1743,1998-12-23,0.1743016140791734
1744,1998-12-24,0.1761764544392494
1745,1998-12-28,0.17734252716662158
1746,1998-12-29,0.1739394688874077
1747,1998-12-30,0.15525234122930825
1748,1998-12-31,0.15541889733009645
1749,1999-01-04,0.15827103791594768
1750,1999-01-05,0.1539894235964769
1751,1999-01-06,0.1419734210838024
1752,1999-01-07,0.13976297511006686
1753,1999-01-08,0.1457650083037092
1754,1999-01-11,0.14398262328783723
1755,1999-01-12,0.13797884581544104
1756,1999-01-13,0.14597099797879254
1757,1999-01-14,0.13857518557648588
1758,1999-01-15,0.13935733326218674
1759,1999-01-19,0.14209752154105001
1760,1999-01-20,0.13753666656835542
1761,1999-01-21,0.15031009997337083
1762,1999-01-22,0.1494778920159679
1763,1999-01-25,0.15344102737218632
1764,1999-01-26,0.14997750926071188
1765,1999-01-27,0.14821572725392068
1766,1999-01-28,0.1477502653296185
1767,1999-01-29,0.14230834930784833
1768,1999-02-01,0.1421664963241627
1769,1999-02-02,0.14788600741772664
1770,1999-02-03,0.160293988636631
1771,1999-02-04,0.15880181794349826
1772,1999-02-05,0.15068968419278497
1773,1999-02-08,0.15146084256766876
1774,1999-02-09,0.15299282447439538
1775,1999-02-10,0.15062771323666563
1776,1999-02-11,0.1453375481216728
1777,1999-02-12,0.14311144238391701
1778,1999-02-16,0.13401827373289962
1779,1999-02-17,0.124673737915129
1780,1999-02-18,0.12893790336886513
1781,1999-02-19,0.13013997982749212
1782,1999-02-22,0.14869278571098865
1783,1999-02-23,0.14951242042705187
1784,1999-02-24,0.15193847802350313
1785,1999-02-25,0.15553954157719882
1786,1999-02-26,0.16225736015492248
1787,1999-03-01,0.16629506601658015
1788,1999-03-02,0.16924249455260482
1789,1999-03-03,0.17046141806770632
1790,1999-03-04,0.1737009811084496
1791,1999-03-05,0.1763619671144591
1792,1999-03-08,0.1733946453601808
1793,1999-03-09,0.1759159533793529
1794,1999-03-10,0.17676173427809508
1795,1999-03-11,0.17130705997971682
1796,1999-03-12,0.17112299413622536
1797,1999-03-15,0.16101790649935332
1798,1999-03-16,0.15068087216109607
1799,1999-03-17,0.15136209184559546
1800,1999-03-18,0.14292288769170972
1801,1999-03-19,0.13756146720764517
1802,1999-03-22,0.1367801944692979
1803,1999-03-23,0.12395888989022799
1804,1999-03-24,0.12298680110300461
1805,1999-03-25,0.11783035541263406
1806,1999-03-26,0.1140115058931383
1807,1999-03-29,0.11211876301338482
1808,1999-03-30,0.11114406157694637
1809,1999-03-31,0.1117906174052621
1810,1999-04-01,0.12060215832163923
1811,1999-04-05,0.1208701229484043
1812,1999-04-06,0.11359181286429366
1813,1999-04-07,0.11584881799002766
1814,1999-04-08,0.11334453824263026
1815,1999-04-09,0.1126579274347909
1816,1999-04-12,0.11274231239451354
1817,1999-04-13,0.11260258819420403
1818,1999-04-14,0.11164762867211274
1819,1999-04-15,0.12322421917304816
1820,1999-04-16,0.12310357918717749
1821,1999-04-19,0.12256655580853629
1822,1999-04-20,0.12129790210668745
1823,1999-04-21,0.11969062693111378
1824,1999-04-22,0.10085057445870992
1825,1999-04-23,0.10622026462814237
1826,1999-04-26,0.10990806589861127
1827,1999-04-27,0.10700717123910376
1828,1999-04-28,0.10893165787543606
1829,1999-04-29,0.10675667986223385
1830,1999-04-30,0.10377654689014452
1831,1999-05-03,0.10422160193365626
1832,1999-05-04,0.10128361601703789
1833,1999-05-05,0.10021094480972535
1834,1999-05-06,0.10093418069617002
1835,1999-05-07,0.10378855090393223
1836,1999-05-10,0.10450333950032713
1837,1999-05-11,0.10676167876045331
1838,1999-05-12,0.10887857596980911
1839,1999-05-13,0.1111429518358844
1840,1999-05-14,0.10975464009438565
1841,1999-05-17,0.11069728366474746
1842,1999-05-18,0.11496979593047327
1843,1999-05-19,0.11879724109174675
1844,1999-05-20,0.11931168722169767
1845,1999-05-21,0.12262571054927073
1846,1999-05-24,0.1227666879230048
1847,1999-05-25,0.13059793467012812
1848,1999-05-26,0.13025786387354357
1849,1999-05-27,0.13376010715880476
1850,1999-05-28,0.13896106347026607
1851,1999-06-01,0.1365173926230731
1852,1999-06-02,0.11980844598042145
1853,1999-06-03,0.1183901922738922
1854,1999-06-04,0.11921645421695512
1855,1999-06-07,0.11781469461144274
1856,1999-06-08,0.1159899143115169
1857,1999-06-09,0.11803951732965699
1858,1999-06-10,0.11748984116292621
1859,1999-06-11,0.12005462678047468
1860,1999-06-14,0.11980066980044199
1861,1999-06-15,0.10648786939066028
1862,1999-06-16,0.10691949321041112
1863,1999-06-17,0.10917564716331543
1864,1999-06-18,0.10908557548529657
1865,1999-06-21,0.11005873280405368
1866,1999-06-22,0.11231326137506036
1867,1999-06-23,0.1085637334394898
1868,1999-06-24,0.10496523461900135
1869,1999-06-25,0.1069376488672814
1870,1999-06-28,0.0960236721937436
1871,1999-06-29,0.09690820552200619
1872,1999-06-30,0.09813914145506296
1873,1999-07-01,0.09811914548018301
1874,1999-07-02,0.09960247832616623
1875,1999-07-06,0.09538959224378042
1876,1999-07-07,0.09502709387254211
1877,1999-07-08,0.09527950419176438
1878,1999-07-09,0.09553010829094742
1879,1999-07-12,0.09803524969514173
1880,1999-07-13,0.1024127076707084
1881,1999-07-14,0.10176612228879182
1882,1999-07-15,0.11235639908816811
1883,1999-07-16,0.10639620324951983
1884,1999-07-19,0.10731545952919833
1885,1999-07-20,0.11099035310408181
1886,1999-07-21,0.1113855067612667
1887,1999-07-22,0.11636586836769465
1888,1999-07-23,0.1226508279963277
1889,1999-07-26,0.11451366619516336
1890,1999-07-27,0.11501285138738128
1891,1999-07-28,0.11800745291151969
1892,1999-07-29,0.11621862825949326
1893,1999-07-30,0.13035240997715153
1894,1999-08-02,0.1308655846453231
1895,1999-08-03,0.13219425429021736
1896,1999-08-04,0.13689352377429695
1897,1999-08-05,0.16344391010777248
1898,1999-08-06,0.16298365113285285
1899,1999-08-09,0.1617081112778496
1900,1999-08-10,0.16109916341368774
1901,1999-08-11,0.15887114233367333
1902,1999-08-12,0.15968677947376683
1903,1999-08-13,0.15994446465560172
1904,1999-08-16,0.16027403151948563
1905,1999-08-17,0.1603604306262958
1906,1999-08-18,0.1595133068440225
1907,1999-08-19,0.15926853444632597
1908,1999-08-20,0.17737156734107595
1909,1999-08-23,0.17628779505997966
1910,1999-08-24,0.18747723830723717
1911,1999-08-25,0.18177275299612836
1912,1999-08-26,0.1833849448857217
1913,1999-08-27,0.1792347013893835
1914,1999-08-30,0.17886250916186527
1915,1999-08-31,0.1814810015935962
1916,1999-09-01,0.17820133637159472
1917,1999-09-02,0.18354348954379823
1918,1999-09-03,0.18203677940015872
1919,1999-09-07,0.18673250335173427
1920,1999-09-08,0.1872643689610381
1921,1999-09-09,0.18234477405093064
1922,1999-09-10,0.17524961253820662
1923,1999-09-13,0.183339509841093
1924,1999-09-14,0.18019238682619643
1925,1999-09-15,0.17832014674189806
1926,1999-09-16,0.19138286761223255
1927,1999-09-17,0.18788370108543823
1928,1999-09-20,0.18351000405263224
1929,1999-09-21,0.1818643326755194
1930,1999-09-22,0.17507905850841043
1931,1999-09-23,0.18042461097780263
1932,1999-09-24,0.1778114685473261
1933,1999-09-27,0.1771300439596285
1934,1999-09-28,0.17924225855427667
1935,1999-09-29,0.19352794229904685
1936,1999-09-30,0.19975444192707467
1937,1999-10-01,0.19693147665459976
1938,1999-10-04,0.19237271214080187
1939,1999-10-05,0.17600925801228773
1940,1999-10-06,0.17652391287298982
1941,1999-10-07,0.1759922355462021
1942,1999-10-08,0.17539025274904238
1943,1999-10-11,0.17594859274483376
1944,1999-10-12,0.1744649506516638
1945,1999-10-13,0.17301878515797223
1946,1999-10-14,0.17180459388920888
1947,1999-10-15,0.1694839599759878
1948,1999-10-18,0.1721731797204162
1949,1999-10-19,0.169409416343851
1950,1999-10-20,0.15381144796638244
1951,1999-10-21,0.15488460028868925
1952,1999-10-22,0.1460962306757986
1953,1999-10-25,0.15136782239837393
1954,1999-10-26,0.15070661342952238
1955,1999-10-27,0.14956537077267634
1956,1999-10-28,0.15351857896458837
1957,1999-10-29,0.15080202845953553
1958,1999-11-01,0.15155485821075407
1959,1999-11-02,0.1463646508952904
1960,1999-11-03,0.14990009666040766
1961,1999-11-04,0.14933057259144533
1962,1999-11-05,0.15169583439911805
1963,1999-11-08,0.15301347973528254
1964,1999-11-09,0.15376610118783893
1965,1999-11-10,0.14472604854514665
1966,1999-11-11,0.1378389798604781
1967,1999-11-12,0.13753079898533174
1968,1999-11-15,0.11806621191117364
1969,1999-11-16,0.11694700642241744
1970,1999-11-17,0.11718387632043849
1971,1999-11-18,0.11458161785888701
1972,1999-11-19,0.11440902903337864
1973,1999-11-22,0.10898745162726917
1974,1999-11-23,0.11791119116981548
1975,1999-11-24,0.11225342985106676
1976,1999-11-26,0.1094623137434859
1977,1999-11-29,0.08791200961183115
1978,1999-11-30,0.08118406444291774
1979,1999-12-01,0.082213379182573
1980,1999-12-02,0.10141809898692195
1981,1999-12-03,0.11619909973340885
1982,1999-12-06,0.11784431663987087
1983,1999-12-07,0.12028161913530361
1984,1999-12-08,0.13873301906311877
1985,1999-12-09,0.13495991449410538
1986,1999-12-10,0.13618954003607756
1987,1999-12-13,0.13502154880698883
1988,1999-12-14,0.13811738501314805
1989,1999-12-15,0.1367936921608812
1990,1999-12-16,0.13167273939146196
1991,1999-12-17,0.1307342591120651
1992,1999-12-20,0.13465729502344087
1993,1999-12-21,0.13210091227370455
1994,1999-12-22,0.1392737374889236
1995,1999-12-23,0.1352585253151798
1996,1999-12-27,0.13458060387858514
1997,1999-12-28,0.13217319230028676
1998,1999-12-29,0.13876416399356362
1999,1999-12-30,0.14257498766208004
2000,1999-12-31,0.14192804474630794
2001,2000-01-03,0.141222430652671
2002,2000-01-04,0.13721954330606873
2003,2000-01-05,0.13548494311864417
2004,2000-01-06,0.13302358995787592
2005,2000-01-07,0.13145914614023105
2006,2000-01-10,0.13850311097457443
2007,2000-01-11,0.13956593778520804
2008,2000-01-12,0.14392277199323192
2009,2000-01-13,0.1440580601931397
2010,2000-01-14,0.14718536015529557
2011,2000-01-18,0.1489417862094491
2012,2000-01-19,0.14934536959481906
2013,2000-01-20,0.16023285938790865
2014,2000-01-21,0.15945996783923022
2015,2000-01-24,0.16041854947508355
2016,2000-01-25,0.15525724896871293
2017,2000-01-26,0.15778991826779853
2018,2000-01-27,0.16028299166548976
2019,2000-01-28,0.1580704455825161
2020,2000-01-31,0.1551566036306053
2021,2000-02-01,0.15172580417126166
2022,2000-02-02,0.14838205676025865
2023,2000-02-03,0.1436004701195974
2024,2000-02-04,0.1460523165537944
2025,2000-02-07,0.14064430107288264
2026,2000-02-08,0.13129334473035528
2027,2000-02-09,0.13206590889980832
2028,2000-02-10,0.1313311278701863
2029,2000-02-11,0.13064591196792197
2030,2000-02-14,0.17312603295393664
2031,2000-02-15,0.23677764253109052
2032,2000-02-16,0.23515467285744354
2033,2000-02-17,0.23567256190474745
2034,2000-02-18,0.23697347973474497
2035,2000-02-22,0.23697269399293772
2036,2000-02-23,0.23184598629690267
2037,2000-02-24,0.23152155411884967
2038,2000-02-25,0.2331967261141929
2039,2000-02-28,0.23388076499814295
2040,2000-02-29,0.2273312601800882
2041,2000-03-01,0.22468949041268313
2042,2000-03-02,0.22454292411915597
2043,2000-03-03,0.22215840863976566
2044,2000-03-06,0.22001720113165907
2045,2000-03-07,0.217857445611813
2046,2000-03-08,0.2181778155207661
2047,2000-03-09,0.21896476835046055
2048,2000-03-10,0.2113324580719206
2049,2000-03-13,0.2117057921998176
2050,2000-03-14,0.20505068697786635
2051,2000-03-15,0.20558618947470902
2052,2000-03-16,0.23997705212425027
2053,2000-03-17,0.23750672779292561
2054,2000-03-20,0.23687406835286287
2055,2000-03-21,0.22774303077913283
2056,2000-03-22,0.22852100437969342
2057,2000-03-23,0.2250878760015518
2058,2000-03-24,0.22860049198768628
2059,2000-03-27,0.22637149589552352
2060,2000-03-28,0.2274018024481371
2061,2000-03-29,0.22926549910565067
2062,2000-03-30,0.23183245939443975
2063,2000-03-31,0.23394364527824138
2064,2000-04-03,0.2391810099804047
